Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 4
Decoder hidden units: 32
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 825,442

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
    4 |   1.6470 |     47.838 |   1.5668 |     45.466 |     0.1
    5 |   1.5327 |     46.223 |   1.4905 |     45.466 |     0.1
    6 |   1.4748 |     46.283 |   1.4518 |     45.466 |     0.1
    7 |   1.4491 |     46.332 |   1.4337 |     45.496 |     0.1
    8 |   1.4266 |     46.278 |   1.4146 |     45.466 |     0.1
    9 |   1.4134 |     46.229 |   1.4033 |     45.435 |     0.1
   10 |   1.4063 |     45.996 |   1.3992 |     45.190 |     0.1
   11 |   1.3923 |     45.947 |   1.3851 |     44.945 |     0.2
   12 |   1.3811 |     45.714 |   1.3722 |     44.975 |     0.2
   13 |   1.3682 |     45.454 |   1.3618 |     45.067 |     0.2
   14 |   1.3566 |     45.411 |   1.3506 |     45.006 |     0.2
   15 |   1.3401 |     45.340 |   1.3420 |     44.608 |     0.2
   16 |   1.3318 |     45.113 |   1.3302 |     44.455 |     0.2
   17 |   1.3144 |     44.750 |   1.3216 |     44.853 |     0.2
   18 |   1.3008 |     44.701 |   1.3057 |     44.271 |     0.2
   19 |   1.2866 |     44.121 |   1.2862 |     43.444 |     0.3
   20 |   1.2675 |     43.411 |   1.2722 |     43.658 |     0.3
   21 |   1.2507 |     43.043 |   1.2707 |     43.413 |     0.3
   22 |   1.2372 |     42.414 |   1.2509 |     42.218 |     0.3
   23 |   1.2282 |     42.246 |   1.2397 |     42.126 |     0.3
   24 |   1.2170 |     41.992 |   1.2306 |     42.096 |     0.3
   25 |   1.2020 |     41.369 |   1.2206 |     41.330 |     0.3
   26 |   1.1918 |     40.865 |   1.2217 |     41.605 |     0.4
   27 |   1.1792 |     40.041 |   1.2060 |     40.104 |     0.4
   28 |   1.1809 |     39.938 |   1.2015 |     40.288 |     0.4
   29 |   1.1652 |     39.526 |   1.1972 |     40.165 |     0.4
   30 |   1.1432 |     38.660 |   1.1888 |     39.706 |     0.4
   31 |   1.1275 |     38.253 |   1.1719 |     38.511 |     0.4
   32 |   1.1161 |     37.668 |   1.1654 |     38.358 |     0.4
   33 |   1.1006 |     37.213 |   1.1613 |     38.082 |     0.4
   34 |   1.0945 |     36.882 |   1.1541 |     38.695 |     0.5
   35 |   1.0856 |     36.774 |   1.1403 |     37.806 |     0.5
   36 |   1.0699 |     36.032 |   1.1342 |     38.082 |     0.5
   37 |   1.0613 |     35.988 |   1.1247 |     38.051 |     0.5
   38 |   1.0489 |     35.750 |   1.1197 |     37.806 |     0.5
   39 |   1.0346 |     35.176 |   1.1162 |     37.347 |     0.5
   40 |   1.0226 |     34.390 |   1.1052 |     36.949 |     0.5
   41 |   1.0235 |     34.330 |   1.1095 |     37.163 |     0.6
   42 |   1.0090 |     33.891 |   1.0997 |     36.458 |     0.6
   43 |   0.9949 |     33.268 |   1.0971 |     36.673 |     0.6
   44 |   0.9875 |     33.236 |   1.0802 |     36.703 |     0.6
   45 |   0.9727 |     32.586 |   1.0771 |     36.121 |     0.6
   46 |   0.9647 |     32.114 |   1.0716 |     35.662 |     0.6
   47 |   0.9576 |     31.795 |   1.0657 |     35.447 |     0.6
   48 |   0.9425 |     31.681 |   1.0745 |     35.294 |     0.6
   49 |   0.9412 |     31.453 |   1.0611 |     35.080 |     0.7
   50 |   0.9274 |     31.003 |   1.0441 |     34.559 |     0.7
   51 |   0.9147 |     30.516 |   1.0508 |     35.447 |     0.7
   52 |   0.9123 |     30.586 |   1.0486 |     34.743 |     0.7
   53 |   0.8975 |     30.185 |   1.0392 |     33.885 |     0.7
   54 |   0.8843 |     29.503 |   1.0303 |     33.548 |     0.7
   55 |   0.8825 |     29.546 |   1.0397 |     33.854 |     0.7
   56 |   0.8748 |     29.156 |   1.0237 |     32.721 |     0.8
   57 |   0.8666 |     28.842 |   1.0329 |     32.843 |     0.8
   58 |   0.8613 |     28.630 |   1.0204 |     33.027 |     0.8
   59 |   0.8559 |     28.381 |   1.0246 |     32.996 |     0.8
   60 |   0.8441 |     27.910 |   1.0236 |     33.425 |     0.8
   61 |   0.8445 |     28.343 |   1.0221 |     33.150 |     0.8
   62 |   0.8367 |     27.725 |   1.0188 |     32.904 |     0.8
   63 |   0.8250 |     27.476 |   1.0223 |     33.609 |     0.8
   64 |   0.8219 |     27.460 |   1.0212 |     32.751 |     0.9
   65 |   0.8067 |     26.452 |   1.0269 |     33.272 |     0.9
   66 |   0.8276 |     27.303 |   1.0190 |     32.384 |     0.9
   67 |   0.7949 |     26.111 |   1.0090 |     32.138 |     0.9
   68 |   0.7903 |     26.474 |   1.0080 |     31.801 |     0.9
   69 |   0.7823 |     25.910 |   1.0164 |     32.384 |     0.9
   70 |   0.7765 |     25.553 |   1.0120 |     32.077 |     0.9
   71 |   0.7651 |     25.564 |   1.0071 |     32.077 |     1.0
   72 |   0.7609 |     25.000 |   1.0167 |     32.230 |     1.0
   73 |   0.7600 |     25.049 |   1.0232 |     31.985 |     1.0
   74 |   0.7599 |     25.309 |   1.0041 |     32.077 |     1.0
   75 |   0.7484 |     24.680 |   1.0008 |     31.066 |     1.0
   76 |   0.7458 |     24.523 |   1.0047 |     31.526 |     1.0
   77 |   0.7370 |     24.653 |   1.0044 |     31.679 |     1.0
   78 |   0.7299 |     23.911 |   1.0090 |     31.771 |     1.1
   79 |   0.7206 |     23.607 |   1.0100 |     31.648 |     1.1
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 3
Decoder hidden units: 32
Decoder layers: 2
Dropout: 0.1
Trainable parameters: 554,370

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.4255 |     87.841 |   3.2482 |     83.058 |     0.0
    2 |   3.0351 |     83.268 |   2.8659 |     83.333 |     0.0
    3 |   2.7610 |     80.099 |   2.6869 |     67.953 |     0.1
    4 |   2.6183 |     67.561 |   2.5727 |     66.483 |     0.1
    5 |   2.5213 |     65.653 |   2.4908 |     65.839 |     0.1
    6 |   2.4485 |     63.594 |   2.4253 |     63.113 |     0.2
    7 |   2.3889 |     61.871 |   2.3678 |     60.539 |     0.2
    8 |   2.3352 |     60.409 |   2.3161 |     59.344 |     0.2
    9 |   2.2867 |     59.688 |   2.2666 |     58.915 |     0.2
   10 |   2.2338 |     59.086 |   2.2024 |     58.732 |     0.3
   11 |   2.1679 |     58.783 |   2.1443 |     58.640 |     0.3
   12 |   2.1206 |     58.604 |   2.0980 |     58.548 |     0.3
   13 |   2.0751 |     58.453 |   2.0543 |     58.609 |     0.3
   14 |   2.0346 |     56.865 |   2.0121 |     55.576 |     0.4
   15 |   1.9903 |     53.809 |   1.9702 |     52.298 |     0.4
   16 |   1.9518 |     52.574 |   1.9273 |     52.451 |     0.4
   17 |   1.9075 |     52.016 |   1.8823 |     51.746 |     0.4
   18 |   1.8660 |     51.604 |   1.8411 |     51.562 |     0.5
   19 |   1.8256 |     51.094 |   1.8032 |     51.287 |     0.5
   20 |   1.7879 |     50.851 |   1.7666 |     50.613 |     0.5
   21 |   1.7525 |     50.515 |   1.7311 |     50.551 |     0.5
   22 |   1.7205 |     49.957 |   1.7000 |     49.540 |     0.6
   23 |   1.6876 |     49.371 |   1.6734 |     48.192 |     0.6
   24 |   1.6632 |     48.542 |   1.6446 |     47.549 |     0.6
   25 |   1.6360 |     47.648 |   1.6218 |     46.844 |     0.6
   26 |   1.6141 |     47.015 |   1.6027 |     45.864 |     0.7
   27 |   1.5907 |     46.679 |   1.5788 |     46.017 |     0.7
   28 |   1.5724 |     46.223 |   1.5610 |     45.741 |     0.7
   29 |   1.5529 |     45.969 |   1.5450 |     45.374 |     0.7
   30 |   1.5321 |     45.530 |   1.5284 |     44.669 |     0.8
   31 |   1.5151 |     45.015 |   1.5121 |     44.577 |     0.8
   32 |   1.5004 |     44.966 |   1.4965 |     44.424 |     0.8
   33 |   1.4825 |     44.587 |   1.4830 |     44.179 |     0.8
   34 |   1.4716 |     44.365 |   1.4726 |     43.934 |     0.9
   35 |   1.4592 |     44.376 |   1.4581 |     43.873 |     0.9
   36 |   1.4459 |     43.856 |   1.4489 |     43.781 |     0.9
   37 |   1.4320 |     43.780 |   1.4396 |     44.179 |     0.9
   38 |   1.4269 |     43.812 |   1.4299 |     43.842 |     1.0
   39 |   1.4106 |     43.753 |   1.4189 |     43.811 |     1.0
   40 |   1.4013 |     43.406 |   1.4096 |     43.750 |     1.0
   41 |   1.3909 |     43.168 |   1.4002 |     43.873 |     1.0
   42 |   1.3791 |     43.151 |   1.3899 |     43.566 |     1.1
   43 |   1.3694 |     42.864 |   1.3815 |     43.352 |     1.1
   44 |   1.3586 |     42.528 |   1.3795 |     42.923 |     1.1
   45 |   1.3510 |     42.306 |   1.3676 |     42.433 |     1.1
   46 |   1.3435 |     41.986 |   1.3601 |     41.759 |     1.2
   47 |   1.3336 |     41.840 |   1.3535 |     42.341 |     1.2
   48 |   1.3245 |     41.531 |   1.3463 |     42.371 |     1.2
   49 |   1.3108 |     41.336 |   1.3393 |     42.096 |     1.2
   50 |   1.3032 |     41.374 |   1.3329 |     42.034 |     1.3
   51 |   1.2982 |     41.255 |   1.3269 |     41.575 |     1.3
   52 |   1.2905 |     41.136 |   1.3216 |     41.820 |     1.3
   53 |   1.2799 |     41.054 |   1.3177 |     42.126 |     1.3
   54 |   1.2848 |     41.363 |   1.3093 |     41.912 |     1.4
   55 |   1.2745 |     40.946 |   1.3021 |     41.789 |     1.4
   56 |   1.2608 |     40.616 |   1.2976 |     41.728 |     1.4
   57 |   1.2524 |     40.588 |   1.2895 |     41.912 |     1.4
   58 |   1.2472 |     40.215 |   1.2894 |     41.575 |     1.5
   59 |   1.2391 |     39.954 |   1.2766 |     40.778 |     1.5
   60 |   1.2303 |     39.602 |   1.2737 |     40.717 |     1.5
   61 |   1.2223 |     39.721 |   1.2691 |     40.748 |     1.5
   62 |   1.2164 |     39.510 |   1.2676 |     41.054 |     1.6
   63 |   1.2137 |     39.364 |   1.2638 |     40.472 |     1.6
   64 |   1.2096 |     39.391 |   1.2588 |     40.319 |     1.6
   65 |   1.2037 |     38.958 |   1.2506 |     39.767 |     1.6
   66 |   1.1966 |     38.903 |   1.2554 |     40.564 |     1.7
   67 |   1.1865 |     39.012 |   1.2447 |     40.012 |     1.7
   68 |   1.1813 |     38.546 |   1.2379 |     40.043 |     1.7
   69 |   1.1760 |     38.502 |   1.2384 |     40.165 |     1.7
   70 |   1.1680 |     38.166 |   1.2417 |     39.982 |     1.8
   71 |   1.1644 |     37.923 |   1.2320 |     39.859 |     1.8
   72 |   1.1582 |     37.988 |   1.2263 |     39.308 |     1.8
   73 |   1.1524 |     37.722 |   1.2286 |     39.951 |     1.8
   74 |   1.1487 |     37.820 |   1.2225 |     39.461 |     1.9
   75 |   1.1427 |     37.305 |   1.2169 |     39.461 |     1.9
   76 |   1.1352 |     37.202 |   1.2158 |     39.216 |     1.9
   77 |   1.1309 |     36.936 |   1.2126 |     39.185 |     1.9
   78 |   1.1221 |     36.628 |   1.2089 |     39.093 |     2.0
   79 |   1.1204 |     36.611 |   1.2059 |     39.154 |     2.0
   80 |   1.1172 |     36.238 |   1.2096 |     39.246 |     2.0
   81 |   1.1086 |     36.433 |   1.2057 |     39.032 |     2.0
   82 |   1.1082 |     36.118 |   1.2054 |     39.246 |     2.1
   83 |   1.0985 |     35.782 |   1.1958 |     38.603 |     2.1
   84 |   1.0907 |     35.967 |   1.1934 |     39.001 |     2.1
   85 |   1.0867 |     35.528 |   1.1960 |     38.695 |     2.1
   86 |   1.0819 |     35.642 |   1.1891 |     38.848 |     2.2
   87 |   1.0784 |     35.533 |   1.1907 |     39.032 |     2.2
   88 |   1.0757 |     35.170 |   1.1892 |     38.848 |     2.2
   89 |   1.0687 |     35.024 |   1.1826 |     38.542 |     2.2
   90 |   1.0639 |     34.861 |   1.1854 |     38.297 |     2.3
   91 |   1.0607 |     34.731 |   1.1828 |     38.511 |     2.3
   92 |   1.0571 |     34.910 |   1.1741 |     38.327 |     2.3
   93 |   1.0488 |     34.520 |   1.1745 |     38.327 |     2.3
   94 |   1.0440 |     34.227 |   1.1781 |     38.082 |     2.4
   95 |   1.0371 |     34.086 |   1.1742 |     38.113 |     2.4
   96 |   1.0357 |     33.810 |   1.1712 |     38.419 |     2.4
   97 |   1.0293 |     33.593 |   1.1664 |     37.868 |     2.4
   98 |   1.0231 |     33.583 |   1.1679 |     38.205 |     2.5
   99 |   1.0195 |     33.344 |   1.1650 |     37.776 |     2.5
  100 |   1.0178 |     33.236 |   1.1616 |     37.684 |     2.5
  101 |   1.0109 |     32.911 |   1.1580 |     37.561 |     2.5
  102 |   1.0082 |     32.878 |   1.1614 |     37.714 |     2.6
  103 |   1.0042 |     32.694 |   1.1626 |     37.408 |     2.6
  104 |   0.9968 |     32.298 |   1.1589 |     37.500 |     2.6
  105 |   0.9925 |     32.114 |   1.1585 |     37.132 |     2.6
  106 |   0.9872 |     32.244 |   1.1570 |     37.071 |     2.7
  107 |   0.9894 |     32.223 |   1.1511 |     36.918 |     2.7
  108 |   0.9834 |     32.017 |   1.1455 |     36.642 |     2.7
  109 |   0.9753 |     31.838 |   1.1461 |     37.224 |     2.7
  110 |   0.9770 |     31.892 |   1.1509 |     36.887 |     2.8
  111 |   0.9695 |     31.616 |   1.1435 |     36.765 |     2.8
  112 |   0.9633 |     31.404 |   1.1442 |     36.795 |     2.8
  113 |   0.9626 |     31.247 |   1.1500 |     36.397 |     2.8
  114 |   0.9543 |     31.134 |   1.1442 |     36.703 |     2.9
  115 |   0.9499 |     30.754 |   1.1477 |     36.826 |     2.9
  116 |   0.9532 |     31.112 |   1.1340 |     36.213 |     2.9
  117 |   0.9461 |     30.857 |   1.1360 |     36.060 |     2.9
  118 |   0.9408 |     30.413 |   1.1378 |     36.091 |     3.0
  119 |   0.9412 |     30.472 |   1.1386 |     36.397 |     3.0
  120 |   0.9368 |     30.402 |   1.1347 |     35.815 |     3.0
  121 |   0.9298 |     29.979 |   1.1304 |     36.029 |     3.0
  122 |   0.9276 |     30.147 |   1.1315 |     35.754 |     3.1
  123 |   0.9239 |     29.752 |   1.1262 |     35.876 |     3.1
  124 |   0.9181 |     29.898 |   1.1288 |     36.305 |     3.1
  125 |   0.9131 |     29.578 |   1.1238 |     35.325 |     3.1
  126 |   0.9099 |     29.643 |   1.1219 |     35.938 |     3.2
  127 |   0.9075 |     29.373 |   1.1238 |     35.202 |     3.2
  128 |   0.9053 |     29.156 |   1.1127 |     35.386 |     3.2
  129 |   0.9029 |     28.977 |   1.1241 |     35.509 |     3.2
  130 |   0.8948 |     28.647 |   1.1219 |     34.957 |     3.3
  131 |   0.8941 |     28.760 |   1.1163 |     35.018 |     3.3
  132 |   0.8893 |     28.527 |   1.1172 |     34.865 |     3.3
  133 |   0.8869 |     28.435 |   1.1088 |     35.141 |     3.3
  134 |   0.8822 |     28.153 |   1.1170 |     35.233 |     3.4
  135 |   0.8791 |     28.153 |   1.1113 |     34.252 |     3.4
  136 |   0.8726 |     28.056 |   1.1158 |     34.773 |     3.4
  137 |   0.8719 |     27.731 |   1.1125 |     34.528 |     3.4
  138 |   0.8683 |     27.590 |   1.1070 |     34.498 |     3.5
  139 |   0.8662 |     27.769 |   1.1074 |     34.222 |     3.5
  140 |   0.8583 |     27.254 |   1.1091 |     34.681 |     3.5
  141 |   0.8581 |     27.503 |   1.1036 |     34.559 |     3.5
  142 |   0.8503 |     27.270 |   1.1076 |     34.559 |     3.6
  143 |   0.8499 |     26.858 |   1.1080 |     34.681 |     3.6
  144 |   0.8539 |     27.297 |   1.1067 |     34.069 |     3.6
  145 |   0.8450 |     26.880 |   1.1006 |     34.252 |     3.6
  146 |   0.8398 |     26.999 |   1.0986 |     34.069 |     3.7
  147 |   0.8374 |     26.783 |   1.1020 |     34.161 |     3.7
  148 |   0.8370 |     26.430 |   1.0979 |     33.609 |     3.7
  149 |   0.8362 |     26.620 |   1.0999 |     34.099 |     3.7
  150 |   0.8279 |     26.252 |   1.0989 |     34.222 |     3.8
  151 |   0.8285 |     26.094 |   1.0878 |     33.180 |     3.8
  152 |   0.8237 |     26.002 |   1.0940 |     33.762 |     3.8
  153 |   0.8131 |     25.731 |   1.0957 |     33.701 |     3.8
  154 |   0.8224 |     25.780 |   1.0998 |     33.425 |     3.9
  155 |   0.8106 |     25.661 |   1.1006 |     33.395 |     3.9
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 32
Encoder hidden units: 32
Encoder layers: 4
Decoder hidden units: 128
Decoder layers: 2
Dropout: 0.1
Trainable parameters: 551,330

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.1928 |     81.735 |   2.6892 |     81.036 |     0.0
    2 |   2.4335 |     62.858 |   2.2312 |     58.762 |     0.0
    3 |   2.0962 |     57.244 |   1.9850 |     53.156 |     0.1
    4 |   1.8969 |     50.347 |   1.8053 |     48.560 |     0.1
    5 |   1.7432 |     49.014 |   1.6725 |     48.346 |     0.1
    6 |   1.6311 |     48.651 |   1.5792 |     46.783 |     0.1
    7 |   1.5545 |     46.391 |   1.5176 |     45.496 |     0.2
    8 |   1.4986 |     46.207 |   1.4728 |     45.496 |     0.2
    9 |   1.4596 |     45.963 |   1.4410 |     45.404 |     0.2
   10 |   1.4264 |     45.741 |   1.4147 |     45.037 |     0.2
   11 |   1.4025 |     45.324 |   1.3953 |     44.393 |     0.3
   12 |   1.3803 |     45.004 |   1.3750 |     44.210 |     0.3
   13 |   1.3633 |     44.072 |   1.3576 |     42.831 |     0.3
   14 |   1.3426 |     42.978 |   1.3402 |     42.341 |     0.3
   15 |   1.3241 |     42.490 |   1.3285 |     41.850 |     0.4
   16 |   1.3092 |     41.753 |   1.3129 |     41.636 |     0.4
   17 |   1.2900 |     40.924 |   1.3003 |     40.564 |     0.4
   18 |   1.2775 |     40.540 |   1.2862 |     40.472 |     0.4
   19 |   1.2617 |     40.155 |   1.2735 |     39.491 |     0.4
   20 |   1.2453 |     39.721 |   1.2630 |     39.277 |     0.5
   21 |   1.2291 |     39.163 |   1.2476 |     39.430 |     0.5
   22 |   1.2172 |     38.762 |   1.2345 |     38.940 |     0.5
   23 |   1.2018 |     38.362 |   1.2279 |     38.695 |     0.5
   24 |   1.1882 |     38.118 |   1.2157 |     38.143 |     0.6
   25 |   1.1732 |     37.646 |   1.2064 |     37.960 |     0.6
   26 |   1.1628 |     37.278 |   1.2033 |     38.297 |     0.6
   27 |   1.1509 |     37.316 |   1.1879 |     37.714 |     0.6
   28 |   1.1380 |     36.568 |   1.1808 |     37.561 |     0.7
   29 |   1.1247 |     36.335 |   1.1730 |     37.010 |     0.7
   30 |   1.1140 |     36.243 |   1.1677 |     37.163 |     0.7
   31 |   1.1019 |     35.598 |   1.1551 |     37.040 |     0.7
   32 |   1.0905 |     35.279 |   1.1528 |     37.132 |     0.8
   33 |   1.0817 |     34.943 |   1.1442 |     36.642 |     0.8
   34 |   1.0718 |     34.623 |   1.1433 |     36.765 |     0.8
   35 |   1.0573 |     33.951 |   1.1349 |     36.244 |     0.8
   36 |   1.0473 |     33.783 |   1.1220 |     35.754 |     0.8
   37 |   1.0362 |     33.236 |   1.1136 |     35.907 |     0.9
   38 |   1.0271 |     32.992 |   1.1080 |     35.233 |     0.9
   39 |   1.0142 |     32.531 |   1.0974 |     35.018 |     0.9
   40 |   1.0032 |     32.271 |   1.0934 |     34.835 |     0.9
   41 |   0.9933 |     31.784 |   1.0890 |     34.926 |     1.0
   42 |   0.9873 |     31.675 |   1.0786 |     34.406 |     1.0
   43 |   0.9756 |     31.274 |   1.0703 |     34.773 |     1.0
   44 |   0.9609 |     30.597 |   1.0764 |     35.080 |     1.0
   45 |   0.9544 |     30.505 |   1.0665 |     34.344 |     1.1
   46 |   0.9440 |     30.142 |   1.0647 |     34.681 |     1.1
   47 |   0.9305 |     29.774 |   1.0549 |     33.946 |     1.1
   48 |   0.9198 |     29.383 |   1.0577 |     33.824 |     1.1
   49 |   0.9114 |     29.069 |   1.0487 |     33.456 |     1.1
   50 |   0.8999 |     28.484 |   1.0419 |     33.395 |     1.2
   51 |   0.8909 |     28.581 |   1.0337 |     33.150 |     1.2
   52 |   0.8832 |     28.137 |   1.0337 |     32.874 |     1.2
   53 |   0.8708 |     27.736 |   1.0306 |     32.537 |     1.2
   54 |   0.8655 |     27.650 |   1.0211 |     32.659 |     1.3
   55 |   0.8535 |     27.081 |   1.0174 |     32.782 |     1.3
   56 |   0.8443 |     26.864 |   1.0184 |     32.230 |     1.3
   57 |   0.8394 |     26.474 |   1.0104 |     31.893 |     1.3
   58 |   0.8253 |     26.024 |   1.0064 |     32.138 |     1.4
   59 |   0.8190 |     25.927 |   1.0122 |     31.985 |     1.4
   60 |   0.8156 |     25.824 |   1.0085 |     31.679 |     1.4
   61 |   0.8014 |     25.298 |   0.9974 |     31.097 |     1.4
   62 |   0.7949 |     24.859 |   0.9988 |     31.771 |     1.5
   63 |   0.7873 |     24.285 |   0.9907 |     31.311 |     1.5
   64 |   0.7729 |     23.884 |   0.9900 |     31.219 |     1.5
   65 |   0.7718 |     23.840 |   0.9848 |     31.097 |     1.5
   66 |   0.7598 |     23.645 |   0.9783 |     31.005 |     1.5
   67 |   0.7535 |     23.515 |   0.9709 |     30.607 |     1.6
   68 |   0.7433 |     22.800 |   0.9788 |     30.790 |     1.6
   69 |   0.7398 |     23.039 |   0.9783 |     30.545 |     1.6
   70 |   0.7322 |     22.280 |   0.9690 |     30.362 |     1.6
   71 |   0.7267 |     22.199 |   0.9698 |     30.331 |     1.7
   72 |   0.7145 |     21.711 |   0.9673 |     30.607 |     1.7
   73 |   0.7075 |     21.733 |   0.9639 |     30.362 |     1.7
   74 |   0.6960 |     21.408 |   0.9618 |     30.025 |     1.7
   75 |   0.6903 |     21.110 |   0.9592 |     29.933 |     1.8
   76 |   0.6860 |     21.332 |   0.9588 |     30.147 |     1.8
   77 |   0.6763 |     20.844 |   0.9541 |     29.596 |     1.8
   78 |   0.6707 |     20.459 |   0.9520 |     29.718 |     1.8
   79 |   0.6654 |     20.129 |   0.9590 |     29.657 |     1.8
   80 |   0.6553 |     20.031 |   0.9568 |     29.871 |     1.9
   81 |   0.6508 |     19.674 |   0.9518 |     29.412 |     1.9
   82 |   0.6415 |     19.332 |   0.9477 |     29.105 |     1.9
   83 |   0.6381 |     19.311 |   0.9491 |     29.504 |     1.9
   84 |   0.6315 |     19.295 |   0.9415 |     28.952 |     2.0
   85 |   0.6255 |     18.861 |   0.9451 |     29.136 |     2.0
   86 |   0.6159 |     18.807 |   0.9400 |     29.167 |     2.0
   87 |   0.6137 |     18.742 |   0.9423 |     29.075 |     2.0
   88 |   0.6075 |     18.617 |   0.9470 |     29.044 |     2.1
   89 |   0.5971 |     18.287 |   0.9367 |     28.799 |     2.1
   90 |   0.5938 |     18.173 |   0.9380 |     28.615 |     2.1
   91 |   0.5874 |     17.929 |   0.9407 |     28.646 |     2.1
   92 |   0.5780 |     17.658 |   0.9441 |     29.044 |     2.2
   93 |   0.5779 |     17.696 |   0.9394 |     28.217 |     2.2
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 32
Encoder layers: 4
Decoder hidden units: 32
Decoder layers: 4
Dropout: 0.2
Trainable parameters: 333,218

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.5609 |     98.234 |   3.5127 |     97.089 |     0.0
    2 |   3.3436 |     85.988 |   3.1004 |     83.333 |     0.0
    3 |   2.9392 |     83.322 |   2.8258 |     83.333 |     0.1
    4 |   2.7385 |     77.449 |   2.6689 |     67.341 |     0.1
    5 |   2.6011 |     67.171 |   2.5449 |     66.912 |     0.1
    6 |   2.4953 |     63.958 |   2.4498 |     66.912 |     0.1
    7 |   2.4122 |     61.091 |   2.3743 |     58.824 |     0.2
    8 |   2.3513 |     59.303 |   2.3135 |     58.824 |     0.2
    9 |   2.2948 |     58.940 |   2.2608 |     58.824 |     0.2
   10 |   2.2445 |     58.398 |   2.2151 |     58.824 |     0.2
   11 |   2.2017 |     58.263 |   2.1721 |     58.824 |     0.3
   12 |   2.1608 |     58.003 |   2.1312 |     58.824 |     0.3
   13 |   2.1242 |     57.878 |   2.0941 |     58.824 |     0.3
   14 |   2.0890 |     57.434 |   2.0569 |     58.824 |     0.3
   15 |   2.0542 |     57.266 |   2.0200 |     58.824 |     0.3
   16 |   2.0169 |     56.897 |   1.9798 |     58.824 |     0.4
   17 |   1.9779 |     56.274 |   1.9376 |     58.517 |     0.4
   18 |   1.9384 |     54.719 |   1.8993 |     48.376 |     0.4
   19 |   1.9011 |     52.845 |   1.8647 |     48.346 |     0.4
   20 |   1.8657 |     51.273 |   1.8329 |     48.376 |     0.5
   21 |   1.8370 |     50.601 |   1.8025 |     48.346 |     0.5
   22 |   1.8046 |     50.417 |   1.7726 |     48.376 |     0.5
   23 |   1.7770 |     49.935 |   1.7449 |     48.346 |     0.5
   24 |   1.7491 |     49.729 |   1.7187 |     48.346 |     0.5
   25 |   1.7246 |     49.599 |   1.6949 |     48.346 |     0.6
   26 |   1.6979 |     48.987 |   1.6726 |     48.346 |     0.6
   27 |   1.6789 |     47.703 |   1.6507 |     45.466 |     0.6
   28 |   1.6560 |     46.717 |   1.6306 |     45.466 |     0.6
   29 |   1.6361 |     46.408 |   1.6120 |     45.466 |     0.7
   30 |   1.6207 |     46.337 |   1.5952 |     45.466 |     0.7
   31 |   1.6017 |     46.294 |   1.5798 |     45.466 |     0.7
   32 |   1.5876 |     46.256 |   1.5656 |     45.466 |     0.7
   33 |   1.5719 |     46.229 |   1.5530 |     45.466 |     0.7
   34 |   1.5623 |     46.223 |   1.5414 |     45.466 |     0.8
   35 |   1.5470 |     46.234 |   1.5311 |     45.466 |     0.8
